cod_ibge;municipio;ano;pop_urb;pop_rur;pop_tot;grau_urb
3554607;Timburi;2040;2038;339;2377;85,74
3554656;Torre de Pedra;2040;1891;444;2335;80,99
3554706;Torrinha;2040;8783;888;9671;90,82
3554755;Trabiju;2040;1776;80;1856;95,69
3554805;Tremembé;2040;48637;1999;50636;96,05
3554904;Três Fronteiras;2040;4970;426;5396;92,11
3554953;Tuiuti;2040;4337;2605;6942;62,47
3555000;Tupã;2040;56702;2369;59071;95,99
3555109;Tupi Paulista;2040;11114;3037;14151;78,54
3555208;Turiúba;2040;1541;191;1732;88,97
3555307;Turmalina;2040;1246;249;1495;83,34
3555356;Ubarana;2040;6442;460;6902;93,34
3555406;Ubatuba;2040;98094;2236;100330;97,77
3555505;Ubirajara;2040;3687;1209;4896;75,31
3555604;Uchôa;2040;8810;569;9379;93,93
3555703;União Paulista;2040;1656;269;1925;86,03
3555802;Urânia;2040;7106;724;7830;90,75
3555901;Uru;2040;1100;25;1125;97,78
3556008;Urupês;2040;12083;829;12912;93,58
3556107;Valentim Gentil;2040;13293;884;14177;93,76
3556206;Valinhos;2040;131082;4943;136025;96,37
3556305;Valparaíso;2040;24868;500;25368;98,03
3556354;Vargem;2040;9072;1955;11027;82,27
3556404;Vargem Grande do Sul;2040;42358;1080;43438;97,51
3556453;Vargem Grande Paulista;2040;67367;0;67367;100
3556503;Várzea Paulista;2040;132684;0;132684;100
3556602;Vera Cruz;2040;9371;687;10058;93,17
3556701;Vinhedo;2040;85821;2784;88605;96,86
3556800;Viradouro;2040;18723;564;19287;97,08
3556909;Vista Alegre do Alto;2040;8624;313;8937;96,5
3556958;Vitória Brasil;2040;1571;119;1690;92,96
3557006;Votorantim;2040;125278;4968;130246;96,19
3557105;Votuporanga;2040;90259;2602;92861;97,2
3557154;Zacarias;2040;2467;232;2699;91,4
3557204;Chavantes;2040;11656;565;12221;95,38
3557303;Estiva Gerbi;2040;9463;2401;11864;79,76
3500105;Adamantina;2045;30941;715;31656;97,74
3500204;Adolfo;2045;2841;187;3028;93,82
3500303;Aguaí;2045;37828;1841;39669;95,36
3500402;Águas da Prata;2045;7104;291;7395;96,06
3500501;Águas de Lindóia;2045;18586;168;18754;99,1
3500550;Águas de Santa Bárbara;2045;5042;1136;6178;81,61
3500600;Águas de São Pedro;2045;3298;0;3298;100
3500709;Agudos;2045;35952;931;36883;97,48
3500758;Alambari;2045;6342;544;6886;92,1
3500808;Alfredo Marcondes;2045;3480;119;3599;96,69
3500907;Altair;2045;3840;322;4162;92,26
3501004;Altinópolis;2045;14357;409;14766;97,23
3501103;Alto Alegre;2045;3369;236;3605;93,45
3501152;Alumínio;2045;16353;3145;19498;83,87
3501202;Álvares Florence;2045;2402;472;2874;83,58
3501301;Álvares Machado;2045;21877;1493;23370;93,61
3501400;Álvaro de Carvalho;2045;4303;1369;5672;75,86
3501509;Alvinlândia;2045;3218;179;3397;94,73
3501608;Americana;2045;243385;1142;244527;99,53
3501707;Américo Brasiliense;2045;46442;354;46796;99,24
3501806;Américo de Campos;2045;4814;416;5230;92,05
3501905;Amparo;2045;63329;5128;68457;92,51
3502002;Analândia;2045;5011;481;5492;91,24
3502101;Andradina;2045;51819;2193;54012;95,94
3502200;Angatuba;2045;22079;5082;27161;81,29
3502309;Anhembi;2045;6840;1174;8014;85,35
3502408;Anhumas;2045;3909;207;4116;94,97
3502507;Aparecida;2045;34282;506;34788;98,55
3502606;Aparecida d'Oeste;2045;3136;265;3401;92,21
3502705;Apiaí;2045;23940;1734;25674;93,25
3502754;Araçariguama;2045;26249;0;26249;100
3502804;Araçatuba;2045;182032;3580;185612;98,07
3502903;Araçoiaba da Serra;2045;27173;12360;39533;68,73
3503000;Aramina;2045;5456;109;5565;98,04
3503109;Arandu;2045;5654;427;6081;92,98
3503158;Arapeí;2045;1941;398;2339;82,98
3503208;Araraquara;2045;225931;6611;232542;97,16
3503307;Araras;2045;133160;5112;138272;96,3
3503356;Arco-Íris;2045;1207;332;1539;78,43
3503406;Arealva;2045;7512;655;8167;91,98
3503505;Areias;2045;2794;1374;4168;67,03
3503604;Areiópolis;2045;11169;327;11496;97,16
3503703;Ariranha;2045;9329;522;9851;94,7
3503802;Artur Nogueira;2045;55526;5801;61327;90,54
3503901;Arujá;2045;107763;3412;111175;96,93
3503950;Aspásia;2045;1330;245;1575;84,44
3504008;Assis;2045;99716;4551;104267;95,64
3504107;Atibaia;2045;147053;4788;151841;96,85
3504206;Auriflama;2045;13142;495;13637;96,37
3504305;Avaí;2045;3700;1810;5510;67,15
3504404;Avanhandava;2045;11224;2050;13274;84,56
3504503;Avaré;2045;87319;1964;89283;97,8
3504602;Bady Bassitt;2045;15952;1030;16982;93,93
3504701;Balbinos;2045;1176;2482;3658;32,15
3504800;Bálsamo;2045;7734;502;8236;93,9
3504909;Bananal;2045;10289;911;11200;91,87
3505005;Barão de Antonina;2045;2580;1142;3722;69,32
3505104;Barbosa;2045;7285;1020;8305;87,72
3505203;Bariri;2045;34606;753;35359;97,87
3505302;Barra Bonita;2045;31352;540;31892;98,31
3505351;Barra do Chapéu;2045;1813;4343;6156;29,45
3505401;Barra do Turvo;2045;4967;3290;8257;60,16
3505500;Barretos;2045;113595;3569;117164;96,95
3505609;Barrinha;2045;37158;417;37575;98,89
3505708;Barueri;2045;297664;0;297664;100
3505807;Bastos;2045;17999;1459;19458;92,5
3505906;Batatais;2045;54407;7115;61522;88,44
3506003;Bauru;2045;359677;6119;365796;98,33
3506102;Bebedouro;2045;64194;2102;66296;96,83
3506201;Bento de Abreu;2045;3168;69;3237;97,87
3506300;Bernardino de Campos;2045;9784;625;10409;94
3506359;Bertioga;2045;86919;236;87155;99,73
3506409;Bilac;2045;7705;237;7942;97,02
3506508;Birigui;2045;125259;2813;128072;97,8
3506607;Biritiba Mirim;2045;34611;3762;38373;90,2
3506706;Boa Esperança do Sul;2045;14863;729;15592;95,32
3506805;Bocaina;2045;12958;586;13544;95,67
3506904;Bofete;2045;8184;4653;12837;63,75
3507001;Boituva;2045;63937;4032;67969;94,07
3507100;Bom Jesus dos Perdões;2045;27940;1386;29326;95,27
3507159;Bom Sucesso de Itararé;2045;3964;601;4565;86,83
3507209;Borá;2045;583;165;748;77,94
3507308;Boracéia;2045;4971;314;5285;94,06
3507407;Borborema;2045;14708;492;15200;96,76
3507456;Borebi;2045;2845;70;2915;97,6
3507506;Botucatu;2045;147018;4166;151184;97,24
3507605;Bragança Paulista;2045;175307;3069;178376;98,28
3507704;Braúna;2045;5931;169;6100;97,23
3507753;Brejo Alegre;2045;2631;221;2852;92,25
3507803;Brodowski;2045;26015;107;26122;99,59
3507902;Brotas;2045;23331;2989;26320;88,64
3508009;Buri;2045;20486;2464;22950;89,26
3508108;Buritama;2045;16438;404;16842;97,6
3508207;Buritizal;2045;3902;511;4413;88,42
3508306;Cabrália Paulista;2045;3720;461;4181;88,97
3508405;Cabreúva;2045;58539;2683;61222;95,62
3508504;Caçapava;2045;81192;13699;94891;85,56
3508603;Cachoeira Paulista;2045;29063;4226;33289;87,31
3508702;Caconde;2045;14869;3820;18689;79,56
3508801;Cafelândia;2045;16579;909;17488;94,8
3508900;Caiabu;2045;3705;321;4026;92,03
3509007;Caieiras;2045;116264;1257;117521;98,93
3509106;Caiuá;2045;2302;3707;6009;38,31
3509205;Cajamar;2045;100108;917;101025;99,09
3509254;Cajati;2045;24682;7504;32186;76,69
3509304;Cajobi;2045;9547;352;9899;96,44
3509403;Cajuru;2045;25479;2731;28210;90,32
3509452;Campina do Monte Alegre;2045;5642;376;6018;93,75
3509502;Campinas;2045;1198199;20964;1219163;98,28
3509601;Campo Limpo Paulista;2045;90390;0;90390;100
3509700;Campos do Jordão;2045;51900;326;52226;99,38
3509809;Campos Novos Paulista;2045;4673;510;5183;90,16
3509908;Cananéia;2045;11695;1554;13249;88,27
3509957;Canas;2045;5827;128;5955;97,85
3510005;Cândido Mota;2045;26587;1255;27842;95,49
3510104;Cândido Rodrigues;2045;2260;183;2443;92,51
3510153;Canitar;2045;5746;270;6016;95,51
3510203;Capão Bonito;2045;42482;4335;46817;90,74
3510302;Capela do Alto;2045;23854;1765;25619;93,11
3510401;Capivari;2045;59479;1047;60526;98,27
3510500;Caraguatatuba;2045;128600;3973;132573;97
3510609;Carapicuíba;2045;426766;0;426766;100
3510708;Cardoso;2045;10200;733;10933;93,3
3510807;Casa Branca;2045;25459;4426;29885;85,19
3510906;Cássia dos Coqueiros;2045;2047;209;2256;90,74
3511003;Castilho;2045;17835;5798;23633;75,47
3511102;Catanduva;2045;111559;903;112462;99,2
3511201;Catiguá;2045;7072;467;7539;93,81
3511300;Cedral;2045;8279;1033;9312;88,91
3511409;Cerqueira César;2045;20471;841;21312;96,05
3511508;Cerquilho;2045;51356;2802;54158;94,83
3511607;Cesário Lange;2045;12608;6066;18674;67,52
3511706;Charqueada;2045;17656;1312;18968;93,08
3511904;Clementina;2045;9597;202;9799;97,94
3512001;Colina;2045;16193;547;16740;96,73
3512100;Colômbia;2045;4827;1120;5947;81,17
3512209;Conchal;2045;29119;562;29681;98,11
3512308;Conchas;2045;16581;1342;17923;92,51
3512407;Cordeirópolis;2045;25498;2890;28388;89,82
3512506;Coroados;2045;5849;444;6293;92,94
3512605;Coronel Macedo;2045;4176;456;4632;90,16
3512704;Corumbataí;2045;3167;812;3979;79,59
3512803;Cosmópolis;2045;79459;6098;85557;92,87
3512902;Cosmorama;2045;5453;729;6182;88,21
3513009;Cotia;2045;322876;0;322876;100
3513108;Cravinhos;2045;36221;195;36416;99,46
3513207;Cristais Paulista;2045;8682;488;9170;94,68
3513306;Cruzália;2045;1471;349;1820;80,82
3513405;Cruzeiro;2045;79008;1668;80676;97,93
3513504;Cubatão;2045;141198;0;141198;100
3513603;Cunha;2045;16152;4651;20803;77,64
3513702;Descalvado;2045;30745;1227;31972;96,16
3513801;Diadema;2045;420116;0;420116;100
3513850;Dirce Reis;2045;1443;146;1589;90,81
3513900;Divinolândia;2045;8961;1119;10080;88,9
3514007;Dobrada;2045;9930;226;10156;97,77
3514106;Dois Córregos;2045;29258;547;29805;98,16
3514205;Dolcinópolis;2045;1686;109;1795;93,93
3514304;Dourado;2045;7118;586;7704;92,39
3514403;Dracena;2045;41143;2599;43742;94,06
3514502;Duartina;2045;10427;458;10885;95,79
3514601;Dumont;2045;10474;56;10530;99,47
3514700;Echaporã;2045;5176;684;5860;88,33
3514809;Eldorado;2045;8399;8669;17068;49,21
3514908;Elias Fausto;2045;17195;1555;18750;91,71
3514924;Elisiário;2045;3369;218;3587;93,92
3514957;Embaúba;2045;2100;136;2236;93,92
3515004;Embu;2045;313865;0;313865;100
3515103;Embu-Guaçu;2045;74644;2045;76689;97,33
3515129;Emilianópolis;2045;2733;159;2892;94,5
3515152;Engenheiro Coelho;2045;21597;4568;26165;82,54
3515186;Espírito Santo do Pinhal;2045;38768;2073;40841;94,92
3515194;Espírito Santo do Turvo;2045;4846;820;5666;85,53
3515202;Estrela d'Oeste;2045;6854;598;7452;91,98
3515301;Estrela do Norte;2045;2545;129;2674;95,18
3515350;Euclides da Cunha Paulista;2045;6501;3281;9782;66,46
3515400;Fartura;2045;14188;1597;15785;89,88
3515509;Fernandópolis;2045;60163;1901;62064;96,94
3515608;Fernando Prestes;2045;4907;212;5119;95,86
3515657;Fernão;2045;1315;427;1742;75,49
3515707;Ferraz de Vasconcelos;2045;217631;10224;227855;95,51
3515806;Flora Rica;2045;1252;67;1319;94,92
3515905;Floreal;2045;2130;235;2365;90,06
3516002;Flórida Paulista;2045;8429;2254;10683;78,9
3516101;Florínia;2045;2337;136;2473;94,5
3516200;Franca;2045;350128;6257;356385;98,24
3516309;Francisco Morato;2045;212837;434;213271;99,8
3516408;Franco da Rocha;2045;168972;14438;183410;92,13
3516507;Gabriel Monteiro;2045;2256;106;2362;95,51
3516606;Gália;2045;4840;950;5790;83,59
3516705;Garça;2045;36998;1805;38803;95,35
3516804;Gastão Vidigal;2045;5340;144;5484;97,37
3516853;Gavião Peixoto;2045;4549;186;4735;96,07
3516903;General Salgado;2045;9057;605;9662;93,74
3517000;Getulina;2045;9520;1182;10702;88,96
3517109;Glicério;2045;4054;772;4826;84
3517208;Guaiçara;2045;12830;486;13316;96,35
3517307;Guaimbê;2045;5489;229;5718;96
3517406;Guaíra;2045;37204;1169;38373;96,95
3517505;Guapiaçu;2045;21683;1572;23255;93,24
3517604;Guapiara;2045;8947;9976;18923;47,28
3517703;Guará;2045;21777;406;22183;98,17
3517802;Guaraçai;2045;6886;907;7793;88,36
3517901;Guaraci;2045;11393;458;11851;96,14
3518008;Guarani d'Oeste;2045;1609;149;1758;91,52
3518107;Guarantã;2045;6301;221;6522;96,61
3518206;Guararapes;2045;30830;1208;32038;96,23
3518305;Guararema;2045;29931;4850;34781;86,06
3518404;Guaratinguetá;2045;113924;5209;119133;95,63
3518503;Guareí;2045;9688;7084;16772;57,76
3518602;Guariba;2045;42021;360;42381;99,15
3518701;Guarujá;2045;349941;67;350008;99,98
3518800;Guarulhos;2045;1522900;0;1522900;100
3518859;Guatapará;2045;7246;664;7910;91,61
3518909;Guzolândia;2045;5113;268;5381;95,02
3519006;Herculândia;2045;9550;470;10020;95,31
3519055;Holambra;2045;17567;686;18253;96,24
3519071;Hortolândia;2045;278568;0;278568;100
3519105;Iacanga;2045;11530;1043;12573;91,7
3519204;Iacri;2045;5216;452;5668;92,03
3519253;Iaras;2045;3463;4320;7783;44,49
3519303;Ibaté;2045;37838;1149;38987;97,05
3519402;Ibirá;2045;11906;772;12678;93,91
3519501;Ibirarema;2045;8043;402;8445;95,24
3519600;Ibitinga;2045;59539;1761;61300;97,13
3519709;Ibiúna;2045;34238;47730;81968;41,77
3519808;Icém;2045;7700;1002;8702;88,49
3519907;Iepê;2045;7850;256;8106;96,84
3520004;Igaraçu do Tietê;2045;24346;140;24486;99,43
3520103;Igarapava;2045;29331;881;30212;97,08
3520202;Igaratá;2045;9305;600;9905;93,94
3520301;Iguape;2045;27123;3456;30579;88,7
3520400;Ilhabela;2045;38765;269;39034;99,31
3520426;Ilha Comprida;2045;12185;0;12185;100
3520442;Ilha Solteira;2045;22501;1477;23978;93,84
3520509;Indaiatuba;2045;272842;2771;275613;98,99
3520608;Indiana;2045;4190;331;4521;92,68
3520707;Indiaporã;2045;3270;227;3497;93,51
3520806;Inúbia Paulista;2045;3857;201;4058;95,05
3520905;Ipaussu;2045;14764;721;15485;95,34
3521002;Iperó;2045;25020;15528;40548;61,7
3521101;Ipeúna;2045;9460;390;9850;96,04
3521150;Ipiguá;2045;4301;1523;5824;73,85
3521200;Iporanga;2045;4017;762;4779;84,06
3521309;Ipuã;2045;17429;383;17812;97,85
3521408;Iracemápolis;2045;26432;463;26895;98,28
3521507;Irapuã;2045;7434;491;7925;93,8
3521606;Irapuru;2045;4494;1862;6356;70,7
3521705;Itaberá;2045;15776;1902;17678;89,24
3521804;Itaí;2045;23242;6357;29599;78,52
3521903;Itajobi;2045;12330;998;13328;92,51
3522000;Itaju;2045;3728;299;4027;92,58
3522109;Itanhaém;2045;114289;502;114791;99,56
3522158;Itaóca;2045;1727;1440;3167;54,53
3522208;Itapecerica da Serra;2045;194715;1627;196342;99,17
3522307;Itapetininga;2045;169473;10001;179474;94,43
3522406;Itapeva;2045;95648;2524;98172;97,43
3522505;Itapevi;2045;304828;0;304828;100
3522604;Itapira;2045;64726;3035;67761;95,52
3522653;Itapirapuã Paulista;2045;2789;2042;4831;57,73
3522703;Itápolis;2045;39293;1413;40706;96,53
3522802;Itaporanga;2045;13323;1369;14692;90,68
3522901;Itapuí;2045;15332;291;15623;98,14
3523008;Itapura;2045;4505;1132;5637;79,92
3523107;Itaquaquecetuba;2045;448480;0;448480;100
3523206;Itararé;2045;47636;3249;50885;93,62
3523305;Itariri;2045;16661;3530;20191;82,52
3523404;Itatiba;2045;120566;10540;131106;91,96
3523503;Itatinga;2045;23619;788;24407;96,77
3523602;Itirapina;2045;18064;784;18848;95,84
3523701;Itirapuã;2045;6144;552;6696;91,76
3523800;Itobi;2045;7008;178;7186;97,52
3523909;Itu;2045;179351;5000;184351;97,29
3524006;Itupeva;2045;75982;1717;77699;97,79
3524105;Ituverava;2045;37334;2321;39655;94,15
3524204;Jaborandi;2045;6276;231;6507;96,45
3524303;Jaboticabal;2045;71313;412;71725;99,43
3524402;Jacareí;2045;237419;3325;240744;98,62
3524501;Jaci;2045;7442;492;7934;93,8
3524600;Jacupiranga;2045;9558;7997;17555;54,45
3524709;Jaguariúna;2045;62850;1100;63950;98,28
3524808;Jales;2045;40923;2565;43488;94,1
3524907;Jambeiro;2045;3376;3676;7052;47,87
3525003;Jandira;2045;146239;0;146239;100
3525102;Jardinópolis;2045;47677;230;47907;99,52
3525201;Jarinu;2045;36885;1664;38549;95,68
3525300;Jaú;2045;155866;2911;158777;98,17
3525409;Jeriquara;2045;2869;192;3061;93,73
3525508;Joanópolis;2045;12989;0;12989;100
3525607;João Ramalho;2045;4278;298;4576;93,49
3525706;José Bonifácio;2045;35894;2419;38313;93,69
3525805;Júlio Mesquita;2045;4622;217;4839;95,52
3525854;Jumirim;2045;3103;715;3818;81,27
3525904;Jundiaí;2045;421546;8137;429683;98,11
3526001;Junqueirópolis;2045;19130;2054;21184;90,3
3526100;Juquiá;2045;13478;5629;19107;70,54
3526209;Juquitiba;2045;32517;1446;33963;95,74
3526308;Lagoinha;2045;3880;798;4678;82,94
3526407;Laranjal Paulista;2045;28203;2228;30431;92,68
3526506;Lavínia;2045;3812;3998;7810;48,81
3526605;Lavrinhas;2045;7712;258;7970;96,76
3526704;Leme;2045;108955;1907;110862;98,28
3526803;Lençóis Paulista;2045;68007;1158;69165;98,33
3526902;Limeira;2045;297495;5517;303012;98,18
3527009;Lindóia;2045;8549;0;8549;100
3527108;Lins;2045;73519;870;74389;98,83
3527207;Lorena;2045;88598;1904;90502;97,9
3527256;Lourdes;2045;1869;163;2032;91,98
3527306;Louveira;2045;58633;1046;59679;98,25
3527405;Lucélia;2045;18853;2256;21109;89,31
3527504;Lucianópolis;2045;1922;303;2225;86,38
3527603;Luís Antônio;2045;17140;65;17205;99,62
3527702;Luiziânia;2045;6399;176;6575;97,32
3527801;Lupércio;2045;4228;199;4427;95,5
3527900;Lutécia;2045;2214;233;2447;90,48
3528007;Macatuba;2045;17033;300;17333;98,27
3528106;Macaubal;2045;6506;481;6987;93,12
3528205;Macedônia;2045;2686;429;3115;86,23
3528304;Magda;2045;2451;280;2731;89,75
3528403;Mairinque;2045;39804;9791;49595;80,26
3528502;Mairiporã;2045;117639;3162;120801;97,38
3528601;Manduri;2045;9530;226;9756;97,68
3528700;Marabá Paulista;2045;2225;2774;4999;44,51
3528809;Maracaí;2045;12314;703;13017;94,6
3528858;Marapoama;2045;2817;191;3008;93,65
3528908;Mariápolis;2045;3645;252;3897;93,53
3529005;Marília;2045;226035;10617;236652;95,51
3529104;Marinópolis;2045;1708;232;1940;88,04
3529203;Martinópolis;2045;24223;2106;26329;92
3529302;Matão;2045;76747;1435;78182;98,16
3529401;Mauá;2045;500227;0;500227;100
3529500;Mendonça;2045;4564;377;4941;92,37
3529609;Meridiano;2045;2575;688;3263;78,92
3529658;Mesópolis;2045;1715;129;1844;93
3529708;Miguelópolis;2045;21622;620;22242;97,21
3529807;Mineiros do Tietê;2045;12430;582;13012;95,53
3529906;Miracatu;2045;12598;8328;20926;60,2
3530003;Mira Estrela;2045;1906;951;2857;66,71
3530102;Mirandópolis;2045;27200;1445;28645;94,96
3530201;Mirante do Paranapanema;2045;10627;7421;18048;58,88
3530300;Mirassol;2045;57532;1491;59023;97,47
3530409;Mirassolândia;2045;4194;964;5158;81,31
3530508;Mococa;2045;61204;1493;62697;97,62
3530607;Mogi das Cruzes;2045;469235;29644;498879;94,06
3530706;Mogi-Guaçu;2045;149707;4104;153811;97,33
3530805;Moji Mirim;2045;87289;2005;89294;97,75
3530904;Mombuca;2045;3232;145;3377;95,71
3531001;Monções;2045;1807;213;2020;89,46
3531100;Mongaguá;2045;65039;285;65324;99,56
3531209;Monte Alegre do Sul;2045;5870;2105;7975;73,61
3531308;Monte Alto;2045;45605;603;46208;98,7
3531407;Monte Aprazível;2045;21894;1436;23330;93,84
3531506;Monte Azul Paulista;2045;15692;531;16223;96,73
3531605;Monte Castelo;2045;3267;319;3586;91,1
3531704;Monteiro Lobato;2045;2240;2470;4710;47,56
3531803;Monte Mor;2045;73576;1963;75539;97,4
3531902;Morro Agudo;2045;36392;659;37051;98,22
3532009;Morungaba;2045;14093;610;14703;95,85
3532058;Motuca;2045;4426;445;4871;90,86
3532108;Murutinga do Sul;2045;2409;1510;3919;61,47
3532157;Nantes;2045;3518;76;3594;97,89
3532207;Narandiba;2045;5214;390;5604;93,04
3532306;Natividade da Serra;2045;2957;3725;6682;44,25
3532405;Nazaré Paulista;2045;20471;360;20831;98,27
3532504;Neves Paulista;2045;7018;482;7500;93,57
3532603;Nhandeara;2045;8379;1040;9419;88,96
3532702;Nipoã;2045;5232;394;5626;93
3532801;Nova Aliança;2045;6141;513;6654;92,29
3532827;Nova Campina;2045;11068;700;11768;94,05
3532843;Nova Canaã Paulista;2045;1065;446;1511;70,48
3532868;Nova Castilho;2045;1115;63;1178;94,65
3532900;Nova Europa;2045;11843;396;12239;96,76
3533007;Nova Granada;2045;20981;1357;22338;93,93
3533106;Nova Guataporanga;2045;1919;112;2031;94,49
3533205;Nova Independência;2045;4051;309;4360;92,91
3533254;Novais;2045;6149;398;6547;93,92
3533304;Nova Lusitânia;2045;4484;132;4616;97,14
3533403;Nova Odessa;2045;61832;1024;62856;98,37
3533502;Novo Horizonte;2045;37154;2400;39554;93,93
3533601;Nuporanga;2045;7204;148;7352;97,99
3533700;Ocauçu;2045;3686;260;3946;93,41
3533809;Óleo;2045;1860;379;2239;83,07
3533908;Olímpia;2045;51204;1813;53017;96,58
3534005;Onda Verde;2045;4143;357;4500;92,07
3534104;Oriente;2045;5861;276;6137;95,5
3534203;Orindiúva;2045;7552;491;8043;93,9
3534302;Orlândia;2045;41970;1110;43080;97,42
3534401;Osasco;2045;709587;0;709587;100
3534500;Oscar Bressane;2045;2065;148;2213;93,31
3534609;Osvaldo Cruz;2045;27088;1766;28854;93,88
3534708;Ourinhos;2045;113532;3010;116542;97,42
3534757;Ouroeste;2045;10449;676;11125;93,92
3534807;Ouro Verde;2045;8457;284;8741;96,75
3534906;Pacaembu;2045;9037;3228;12265;73,68
3535002;Palestina;2045;11129;1184;12313;90,38
3535101;Palmares Paulista;2045;14951;443;15394;97,12
3535200;Palmeira d'Oeste;2045;7080;851;7931;89,27
3535309;Palmital;2045;19738;933;20671;95,49
3535408;Panorama;2045;15600;325;15925;97,96
3535507;Paraguaçu Paulista;2045;40403;4180;44583;90,62
3535606;Paraibuna;2045;5877;13618;19495;30,15
3535705;Paraíso;2045;5995;418;6413;93,48
3535804;Paranapanema;2045;21481;1503;22984;93,46
3535903;Paranapuã;2045;3458;235;3693;93,64
3536000;Parapuã;2045;8550;747;9297;91,97
3536109;Pardinho;2045;7628;208;7836;97,35
3536208;Pariquera-Açu;2045;15176;5018;20194;75,15
3536257;Parisi;2045;1698;219;1917;88,58
3536307;Patrocínio Paulista;2045;15415;1320;16735;92,11
3536406;Paulicéia;2045;7781;344;8125;95,77
3536505;Paulínia;2045;129308;120;129428;99,91
3536570;Paulistânia;2045;1551;137;1688;91,88
3536604;Paulo de Faria;2045;7746;555;8301;93,31
3536703;Pederneiras;2045;45495;3425;48920;93
3536802;Pedra Bela;2045;2325;3576;5901;39,4
3536901;Pedranópolis;2045;1427;672;2099;67,98
3537008;Pedregulho;2045;13017;3859;16876;77,13
3537107;Pedreira;2045;50201;425;50626;99,16
3537156;Pedrinhas Paulista;2045;2642;246;2888;91,48
3537206;Pedro de Toledo;2045;9150;3119;12269;74,58
3537305;Penápolis;2045;58465;1254;59719;97,9
3537404;Pereira Barreto;2045;23361;1289;24650;94,77
3537503;Pereiras;2045;6223;3095;9318;66,78
3537602;Peruíbe;2045;76657;134;76791;99,83
3537701;Piacatu;2045;6167;229;6396;96,42
3537800;Piedade;2045;27528;26345;53873;51,1
3537909;Pilar do Sul;2045;27418;2653;30071;91,18
3538006;Pindamonhangaba;2045;172688;3748;176436;97,88
3538105;Pindorama;2045;15520;877;16397;94,65
3538204;Pinhalzinho;2045;8444;7465;15909;53,08
3538303;Piquerobi;2045;2924;414;3338;87,6
3538501;Piquete;2045;11993;736;12729;94,22
3538600;Piracaia;2045;26719;0;26719;100
3538709;Piracicaba;2045;388963;6815;395778;98,28
3538808;Piraju;2045;25926;1180;27106;95,65
3538907;Pirajuí;2045;18900;3798;22698;83,27
3539004;Pirangi;2045;9654;505;10159;95,03
3539103;Pirapora do Bom Jesus;2045;24274;0;24274;100
3539202;Pirapozinho;2045;28877;845;29722;97,16
3539301;Pirassununga;2045;70315;2570;72885;96,47
3539400;Piratininga;2045;12785;1245;14030;91,13
3539509;Pitangueiras;2045;42297;410;42707;99,04
3539608;Planalto;2045;5598;429;6027;92,88
3539707;Platina;2045;3577;433;4010;89,2
3539806;Poá;2045;124822;2004;126826;98,42
3539905;Poloni;2045;4985;616;5601;89
3540002;Pompéia;2045;20908;1151;22059;94,78
3540101;Pongaí;2045;2763;174;2937;94,08
3540200;Pontal;2045;58824;229;59053;99,61
3540259;Pontalinda;2045;4487;368;4855;92,42
3540309;Pontes Gestal;2045;2298;172;2470;93,04
3540408;Populina;2045;3062;381;3443;88,93
3540507;Porangaba;2045;4820;5162;9982;48,29
3540606;Porto Feliz;2045;49015;4023;53038;92,41
3540705;Porto Ferreira;2045;54054;987;55041;98,21
3540754;Potim;2045;16766;5343;22109;75,83
3540804;Potirendaba;2045;15792;1071;16863;93,65
3540853;Pracinha;2045;1424;1549;2973;47,9
3540903;Pradópolis;2045;23522;1336;24858;94,63
3541000;Praia Grande;2045;378929;0;378929;100
3541059;Pratânia;2045;5507;546;6053;90,98
3541109;Presidente Alves;2045;3497;201;3698;94,56
3541208;Presidente Bernardes;2045;11644;912;12556;92,74
3541307;Presidente Epitácio;2045;40363;2010;42373;95,26
3541406;Presidente Prudente;2045;218488;4550;223038;97,96
3541505;Presidente Venceslau;2045;34932;763;35695;97,86
3541604;Promissão;2045;40022;4718;44740;89,45
3541653;Quadra;2045;1131;3103;4234;26,71
3541703;Quatá;2045;14478;685;15163;95,48
3541802;Queiroz;2045;3703;216;3919;94,49
3541901;Queluz;2045;11269;2471;13740;82,02
3542008;Quitana;2045;6558;422;6980;93,95
3542107;Rafard;2045;8882;605;9487;93,62
3542206;Rancharia;2045;26603;1361;27964;95,13
3542305;Redenção da Serra;2045;3389;285;3674;92,24
3542404;Regente Feijó;2045;18859;722;19581;96,31
3542503;Reginópolis;2045;4057;2754;6811;59,57
3542602;Registro;2045;49072;6206;55278;88,77
3542701;Restinga;2045;7927;945;8872;89,35
3542800;Ribeira;2045;2196;1041;3237;67,84
3542909;Ribeirão Bonito;2045;13705;475;14180;96,65
3543006;Ribeirão Branco;2045;13481;3957;17438;77,31
3543105;Ribeirão Corrente;2045;4665;581;5246;88,92
3543204;Ribeirão do Sul;2045;3629;329;3958;91,69
3543238;Ribeirão dos Índios;2045;1835;110;1945;94,34
3543253;Ribeirão Grande;2045;2472;5251;7723;32,01
3543303;Ribeirão Pires;2045;119663;0;119663;100
3543402;Ribeirão Preto;2045;730946;2080;733026;99,72
3543501;Riversul;2045;4405;1021;5426;81,18
3543600;Rifaina;2045;3025;289;3314;91,28
3543709;Rincão;2045;8909;1550;10459;85,18
3543808;Rinópolis;2045;8451;441;8892;95,04
3543907;Rio Claro;2045;204410;3909;208319;98,12
3544004;Rio das Pedras;2045;38542;682;39224;98,26
